YEAR,MONTH,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES
4038,11,0.0,0.0,2.0
44406,145,0.0,0.0,109.0
16152,53,0.0,0.0,11.0
8072,15,0.0,0.0,4.0
48444,152,4.3100000000000005,4.0,180.92
2017,12,0.0,0.0,1.0
6053,11,0.49,0.0,0.0
48444,152,21.24,20.0,1.0
4038,19,0.0,0.0,2.0
6055,29,0.0,0.0,4.0
2017,12,0.0,0.0,1.0
40366,127,3.1100000000000003,1.0,32.0
10089,35,0.0,0.0,2.0
30269,106,0.0,0.0,19.0
12110,48,0.0,0.0,7.0
36327,124,8.64,2.0,0.0
6052,21,1.5499999999999998,1.0,0.0
4034,23,0.0,0.0,2.0
22196,83,1.96,2.0,15.0
2017,6,0.0,0.0,1.0
20194,48,0.0,0.0,29.0
24222,85,0.0,0.0,17.0
4036,16,0.0,0.0,3.0
4040,12,0.0,0.0,4.0
10096,29,0.0,0.0,6.0
10093,25,0.0,0.0,5.0
2019,2,0.0,0.0,1.0
42390,136,0.0,0.0,190.0
20186,64,0.0,0.0,12.0
4034,14,0.0,0.0,2.0
2019,7,0.0,0.0,1.0
48444,152,41.28,42.0,6.0
2019,7,0.0,0.0,4.0
2017,6,0.0,0.0,2.0
2017,10,0.0,0.0,1.0
4034,22,0.0,0.0,2.0
44410,137,11.34,12.0,31.0
38358,120,17.4,20.0,4.0
30275,88,4.25,0.0,10.0
14128,34,0.0,0.0,7.0
32301,93,8.04,7.0,62.0
34316,107,9.2,7.0,35.0
2017,6,0.0,0.0,1.0
8068,39,0.8099999999999999,0.0,1.0
6055,23,0.0,0.0,4.0
4037,18,0.0,0.0,2.0
8069,32,0.81,0.0,0.0
42387,141,4.51,5.0,7.0
40376,122,30.14,30.0,0.0
32290,110,1.2999999999999998,5.0,83.0
42387,138,0.08,0.0,50.0
8069,31,0.0,0.0,8.0
48444,152,24.57,21.92,0.0
20192,64,0.0,0.0,17.0
8069,26,0.0,0.0,3.0
10085,43,2.2,1.0,1.0
14122,59,1.2,0.0,1.0
2019,8,0.0,0.0,1.0
10095,42,0.0,0.0,5.0
10091,40,0.24,0.0,2.08
18171,51,5.1899999999999995,1.0,0.0
6051,28,1.36,0.0,0.0
12106,50,0.0,0.0,14.0
2017,7,0.0,0.0,2.0
2017,11,0.0,0.0,1.0
4038,15,0.0,0.0,2.0
4034,13,0.0,0.0,11.0
10095,38,0.0,0.0,5.0
2017,6,0.0,0.0,1.0
8070,37,0.0,0.0,17.0
12107,51,2.08,0.0,7.0
2020,9,0.0,0.0,1.0
28251,85,5.58,4.0,5.83
2017,7,0.0,0.0,2.0
2019,7,0.0,0.0,1.0
10092,27,0.0,0.0,5.0
6051,24,0.0,0.0,3.0
4038,8,0.0,0.0,4.0
4038,17,0.5,1.0,0.0
28250,87,1.07,0.0,20.0
14129,44,1.6500000000000001,2.0,0.0
14127,37,0.0,0.0,7.0
4036,13,0.0,0.0,2.0
2017,7,0.0,0.0,1.0
4036,13,0.0,0.0,3.0
16146,49,0.0,0.0,10.0
4038,11,0.0,0.0,4.0
10089,35,0.0,0.0,6.0
28264,74,0.0,0.0,15.0
16142,46,0.0,0.0,10.0
48444,152,56.59,61.0,74.0
12106,39,0.9700000000000001,0.0,2.0
16142,49,1.7,0.0,3.0
12113,18,1.53,1.0,2.0
32290,105,9.16,6.0,9.0
16143,69,2.2800000000000002,2.0,1.0
2017,12,0.0,0.0,1.0
6051,22,0.57,0.0,0.0
36328,121,3.2399999999999998,2.0,18.0
34314,111,0.0,0.0,24.0
2017,6,0.17,0.0,0.0
6052,18,0.0,0.0,4.0
8070,43,0.0,0.0,26.0
18155,66,13.42,14.0,9.0
2018,2,0.0,0.0,1.0
18161,75,3.02,0.0,9.0
26242,83,0.0,0.0,32.0
2017,9,0.0,0.0,1.0
36330,110,0.0,0.0,24.0
2017,8,0.0,0.0,1.0
4036,14,0.0,0.0,2.0
8069,31,0.0,0.0,4.0
2019,3,0.0,0.0,0.0
42393,131,31.990000000000002,35.0,0.0
48444,152,648.02,649.83,0.0
32303,92,5.260000000000001,10.0,0.0
44407,136,13.76,15.0,0.0
44410,138,33.1,19.0,0.0
2017,7,0.0,0.0,1.0
6051,28,0.0,0.0,4.0
20184,81,0.0,0.0,14.0
2019,7,0.0,0.0,3.0
10085,48,0.72,0.0,0.0
2017,11,0.0,0.0,1.0
46424,145,0.73,0.0,62.0
44407,138,0.0,0.0,56.0
44407,134,0.0,0.0,90.0
4038,13,0.0,0.0,3.0
12109,59,0.0,0.0,8.0
2018,2,0.0,0.0,1.0
42392,130,5.05,6.0,23.0
14121,51,1.98,0.0,0.0
46426,151,13.34,11.0,47.0
28251,100,0.0,0.0,28.0
6058,27,0.0,0.0,3.0
2019,5,0.0,0.0,2.0
4037,5,0.0,0.0,2.0
20177,69,0.0,0.0,17.0
10087,42,0.0,0.0,28.0
6052,21,1.0,0.0,1.0
2019,3,0.0,0.0,1.0
10085,44,0.0,0.0,6.0
6052,19,0.0,0.0,3.0
10086,41,0.0,0.0,6.0
14121,47,0.0,0.0,10.0
2017,12,0.0,0.0,1.0
6059,15,0.0,0.0,5.0
4038,10,0.0,0.0,2.0
8078,15,0.0,0.0,6.0
2019,2,0.0,0.0,1.0
30272,103,1.21,1.0,27.0
10089,37,0.0,0.0,9.0
14137,28,0.0,0.0,11.0
24223,82,0.0,0.0,15.0
4034,17,1.0,1.0,0.0
20186,53,0.0,0.0,15.0
2019,1,0.0,0.0,4.0
18167,74,1.77,2.0,1.0
16150,52,1.5100000000000002,-0.84,0.0
8075,23,0.0,0.0,6.0
4034,19,0.0,0.0,2.0
2017,7,0.0,0.0,1.0
6058,20,0.0,0.0,3.0
34313,109,0.0,0.0,24.0
48444,152,0.08,0.92,145.0
46427,140,0.0,0.0,79.0
4038,11,0.0,0.0,2.0
48444,152,22.71,18.0,70.0
6053,27,0.0,0.0,3.0
2019,4,0.0,0.0,3.0
28252,98,2.44,1.0,0.0
34315,115,0.5,0.0,31.0
14128,42,0.49,0.0,13.0
8068,30,1.02,0.0,0.0
10093,24,0.0,0.0,5.0
14120,57,0.0,0.0,20.0
2017,9,0.0,0.0,1.0
2019,3,0.0,0.0,1.0
4035,13,0.0,0.0,0.0
18165,56,0.0,0.0,11.0
8068,37,1.9400000000000002,0.0,3.0
8068,30,1.0,0.0,58.67
2017,11,0.0,0.0,1.0
4037,2,0.0,0.0,2.0
6051,24,0.0,0.0,8.0
34317,109,0.0,0.0,38.0
4038,8,0.0,0.0,3.0
6051,26,0.0,0.0,6.0
12113,31,0.0,0.0,6.0
10090,34,0.0,0.0,8.0
22193,85,0.0,0.0,24.0
44408,137,0.51,0.5,39.66
36338,109,7.470000000000001,7.0,16.5
28262,96,4.0,5.0,0.0
28256,81,0.0,0.0,18.0
30277,96,0.0,0.17,29.0
34316,112,0.0,0.0,38.0
28258,92,11.0,7.0,0.0
2017,6,0.0,0.0,1.0
8071,24,0.0,0.0,4.0
4035,13,0.0,0.0,2.0
48444,152,20.98,17.84,329.0
4036,3,0.24,0.0,0.0
2019,11,0.0,0.0,2.0
2018,1,0.0,0.0,1.0
6051,24,0.0,0.0,3.0
10091,36,0.0,0.0,5.0
10089,35,0.0,0.0,8.0
6054,18,0.0,0.0,3.0
2017,10,0.0,0.0,1.0
8069,28,0.0,0.0,4.0
16146,56,0.0,0.0,20.0
8071,24,0.68,0.0,27.0
8073,20,0.0,0.0,15.0
16144,39,0.0,0.0,53.0
14121,50,0.0,0.0,10.0
10090,26,0.0,0.0,5.0
8070,28,0.0,0.0,6.0
4036,17,0.0,0.0,3.0
6051,27,0.0,0.0,6.0
34316,100,0.0,0.0,20.0
16154,44,0.0,0.0,9.0
6055,20,0.0,0.0,3.0
6052,20,0.0,0.0,5.0
12112,22,0.0,0.0,13.0
30277,91,0.0,0.0,38.0
2017,6,0.25,0.0,0.0
48444,152,12.01,13.0,192.76
48444,152,5.73,6.0,229.0
2017,8,0.0,0.0,1.0
22208,58,0.0,0.0,25.0
2019,1,0.0,0.0,2.0
22206,65,0.0,0.0,16.0
4034,21,0.0,0.0,2.0
18164,49,0.0,0.0,11.0
6055,27,0.0,0.0,1.0
8074,29,0.0,0.0,4.0
12102,51,1.36,0.0,0.0
26237,78,2.45,2.0,9.0
16141,61,0.0,0.0,12.0
8070,36,0.0,0.0,6.0
2017,12,0.0,0.0,1.0
4034,13,0.0,0.0,3.0
12109,48,0.0,0.0,11.0
18155,66,3.25,0.95,4.0
18155,66,2.85,1.0,3.0
2017,10,0.0,0.0,1.0
10095,27,0.0,0.0,10.0
4035,13,0.0,0.0,2.0
30269,87,0.08,1.0,59.0
12110,34,0.0,0.0,6.0
12110,42,0.0,0.0,6.0
2020,1,0.0,0.0,1.0
16145,57,0.0,0.0,15.0
36332,118,4.0600000000000005,2.0,3.0
2019,9,0.0,0.0,1.0
2019,9,0.0,0.0,2.0
14127,57,0.0,0.0,10.0
2017,9,0.0,0.0,4.0
2017,9,0.0,0.0,7.0
2017,9,0.0,0.0,4.0
10086,35,0.74,0.0,0.0
8074,17,0.0,0.0,6.0
8077,32,0.0,0.0,7.0
2017,12,0.0,0.0,1.0
2017,12,0.0,0.0,1.0
34311,122,3.22,2.0,0.0
2019,4,0.0,0.0,1.0
2017,12,0.0,0.0,1.0
18166,65,0.0,0.0,11.0
2017,11,0.0,0.0,0.0
2018,1,0.0,0.0,1.0
2017,7,0.0,0.0,3.0
20174,67,0.0,0.0,23.0
12105,41,0.0,0.0,14.0
4036,3,0.0,0.0,4.0
20178,53,0.0,0.0,17.0
4040,8,0.0,0.0,2.0
48444,152,0.9900000000000001,1.0,40.0
2017,6,0.0,0.0,12.0
14131,47,0.0,0.0,7.0
2017,9,0.0,0.0,2.0
26233,84,7.0,0.0,4.0
28252,94,1.86,1.0,12.0
4038,8,0.0,0.0,3.0
48444,152,17.64,21.0,61.0
4036,22,0.0,0.0,2.0
46425,145,3.43,1.75,94.0
2019,11,0.0,0.0,1.0
30274,106,0.0,0.0,29.0
4034,19,0.0,0.0,2.0
2019,5,0.0,0.0,17.0
26236,91,0.0,0.0,27.0
2019,3,0.0,0.0,1.0
10088,37,0.0,0.0,4.0
8074,20,0.0,0.0,4.0
4034,16,0.0,0.0,1.0
2020,7,0.0,0.0,1.0
48444,152,0.0,0.0,111.0
10086,37,0.0,0.0,7.0
34314,107,0.0,0.0,24.92
8074,21,0.0,0.0,4.0
18157,58,0.0,0.0,69.0
10089,46,0.0,0.0,12.0
2019,7,0.0,0.0,2.0
8069,30,0.51,1.0,0.0
24220,79,0.0,0.0,25.0
14121,47,1.31,0.0,8.0
12105,41,0.0,0.0,8.0
2017,12,0.0,0.0,1.0
6052,20,0.0,0.0,7.0
8070,26,0.73,0.0,0.0
6056,19,0.0,0.0,3.0
4039,10,0.0,0.0,3.0
4035,10,0.0,0.0,2.0
6055,22,0.0,0.0,3.0
4040,16,0.0,0.0,3.0
2018,2,0.0,0.0,1.0
28262,90,0.0,0.0,21.0
38346,130,4.92,4.0,1.0
20194,71,0.0,0.0,74.0
14132,42,0.0,0.0,10.0
34316,111,0.0,0.0,21.0
2017,10,0.0,0.0,3.0
24216,66,6.05,6.0,6.0
6053,27,0.32,0.0,0.0
4034,18,0.0,0.0,2.0
16153,46,0.0,0.0,14.0
2017,10,0.0,0.0,2.0
24220,83,0.0,0.0,36.0
8072,29,0.0,0.0,4.0
4037,11,0.0,0.0,2.0
4034,21,0.0,0.0,2.0
4034,23,0.0,0.0,4.0
16141,58,0.0,0.0,15.0
10095,33,1.6,1.0,0.0
2019,8,0.0,0.0,1.0
16149,49,0.0,0.0,13.0
2019,3,0.0,0.0,1.0
2017,10,0.0,0.0,1.0
4034,17,0.0,0.0,1.0
8072,29,0.0,0.0,11.0
38354,119,5.91,7.0,76.0
4036,13,0.0,0.0,2.0
10086,40,0.9,0.0,0.92
2017,7,0.0,0.0,1.0
10095,34,0.8,0.0,0.0
32297,103,0.0,0.0,26.0
8068,31,0.0,0.0,18.0
4038,17,0.0,0.0,2.0
6053,25,0.5,0.0,1.0
14120,57,0.0,0.0,14.0
46424,145,7.99,10.0,11.0
6055,22,0.0,0.0,3.0
30289,86,0.0,0.0,125.0
20188,60,0.98,1.0,10.0
8075,29,0.0,0.0,4.0
8074,28,0.0,0.0,4.0
4034,20,0.0,0.0,3.0
2017,8,0.0,0.0,1.0
10085,40,1.52,0.0,2.0
2020,9,0.0,0.0,1.0
2018,1,0.0,0.0,1.0
2018,1,0.5,0.0,0.0
4037,2,0.68,0.0,0.0
48444,152,0.0,0.0,220.92000000000002
2019,11,0.0,0.0,1.0
48444,152,0.0,0.0,135.0
14130,43,2.5,2.0,0.0
2017,12,0.0,0.0,1.0
34313,117,0.0,0.0,64.0
8070,29,0.0,0.0,10.0
4036,10,0.0,0.0,2.0
14129,45,0.0,0.0,12.0
4037,6,0.0,0.0,2.0
16138,55,2.9699999999999998,3.0,0.0
14121,51,3.5600000000000005,3.0,0.0
28250,85,20.81,16.0,7.0
46424,143,7.9,7.0,220.0
8068,39,0.33,0.0,11.0
14127,50,0.0,0.0,47.0
44405,144,0.0,0.0,169.0
22202,67,0.0,0.0,61.0
6051,21,0.33,0.0,0.0
10086,38,1.85,0.0,0.0
36340,107,11.21,10.0,42.0
8080,20,0.0,0.0,10.0
14129,59,0.34,1.0,9.0
6053,23,0.0,0.0,2.0
6052,24,0.0,0.0,4.0
22195,66,1.02,-0.17,16.0
20189,57,0.0,0.0,31.0
16143,75,0.0,0.0,27.0
14120,52,0.0,0.0,22.0
2017,12,0.08,0.0,0.0
14129,40,0.0,0.0,14.0
18155,66,2.13,2.0,20.0
48444,152,173.98,164.68,67.08
8073,31,0.0,0.0,4.0
12110,54,0.0,0.0,7.0
44406,143,0.0,0.0,45.0
40373,127,0.0,0.0,35.0
8077,23,0.0,0.0,4.0
12104,39,0.89,1.0,0.0
2019,5,0.0,0.0,1.0
8076,27,0.0,0.0,6.0
2017,12,0.0,0.0,1.0
46424,143,8.79,9.0,77.83
2019,10,0.0,0.0,1.0
4036,22,0.0,0.0,3.0
2019,7,0.0,0.0,1.0
2019,3,0.0,0.0,1.0
2017,12,0.0,0.0,2.0
4039,12,0.0,0.0,2.0
32302,106,1.2999999999999998,1.42,36.83
2017,7,0.0,0.0,1.0
2017,9,0.0,0.0,1.0
14134,26,0.0,0.0,34.0
2017,7,0.33,0.0,0.0
6054,20,0.97,0.0,1.0
2020,7,0.0,0.0,2.0
6059,11,0.0,0.0,3.0
2020,7,0.0,0.0,1.0
16155,48,0.0,0.0,9.0
40372,122,14.13,9.0,11.0
10087,36,1.23,0.0,0.0
28253,95,0.0,0.0,23.0
4036,14,0.0,0.0,2.0
46427,144,13.67,18.0,34.0
30271,105,2.26,1.0,2.0
48444,152,26.93,34.0,92.0
44410,135,6.55,9.0,46.0
6054,17,0.0,0.0,3.0
16146,41,0.0,5.67,15.0
2019,3,0.0,0.0,1.0
2017,10,0.0,0.0,2.0
8074,30,0.0,0.0,8.0
38349,116,0.0,0.0,53.0
2017,8,0.0,0.0,1.0
2017,8,0.0,0.0,1.0
48444,152,144.32999999999998,138.59,223.0
14131,35,0.0,0.0,6.0
10092,27,0.0,0.0,6.0
12112,36,0.0,0.0,7.0
8075,18,0.0,0.0,5.0
2017,6,0.0,0.0,1.0
36331,115,0.0,0.0,34.0
28260,84,0.0,0.0,16.0
40371,134,0.0,0.0,45.0
6051,26,0.0,0.0,5.0
48444,152,212.85,214.92000000000002,318.76
10085,40,0.0,0.0,42.0
10088,25,0.0,0.0,3.0
2017,6,0.0,0.0,1.0
2017,11,0.0,0.0,1.0
4034,15,0.0,0.0,6.0
26233,82,9.51,11.0,5.0
20182,57,1.29,-0.58,0.5
12112,30,0.0,0.0,6.0
2019,4,0.0,0.0,2.0
2019,5,0.0,0.0,1.0
2017,6,0.0,0.0,1.0
2017,6,0.0,0.0,2.0
26249,78,0.0,0.0,41.0
2019,6,0.0,0.0,2.0
2019,4,0.0,0.0,1.0
2017,6,0.0,0.0,2.0
16141,52,3.04,0.0,0.0
12118,41,0.0,0.0,18.0
4034,17,0.0,0.0,2.0
4034,14,0.0,0.0,2.0
18173,64,0.0,0.0,16.0
48444,152,742.01,763.0,216.0
40369,147,0.0,0.0,84.0
4034,20,0.0,0.0,3.0
2020,7,0.0,0.0,1.0
2019,2,0.0,0.0,1.0
6054,15,0.48,0.0,0.0
2017,8,0.0,0.0,2.0
8068,30,0.0,0.0,7.0
8068,33,0.0,0.0,6.0
6052,16,0.0,0.0,5.0
2020,7,0.0,0.0,1.0
40367,119,3.71,4.0,24.0
6052,23,0.0,0.0,4.0
20186,68,0.0,0.0,14.0
2018,1,0.0,0.0,1.0
34321,99,0.0,0.0,34.0
46424,145,17.98,19.0,27.0
8069,35,0.0,0.0,4.0
4036,16,0.0,0.0,3.0
24232,78,1.61,3.0,16.0
14128,62,0.0,0.0,10.0
2020,7,0.0,0.0,1.0
6051,32,0.8200000000000001,0.0,0.0
10086,38,0.0,0.0,6.0
2017,6,0.0,0.0,1.0
2017,8,0.0,0.0,1.0
14121,48,0.0,0.0,11.0
4036,3,0.0,0.0,1.0
48444,152,3.31,2.0,195.0
32301,97,0.0,0.0,38.0
6057,23,0.0,0.0,3.0
8068,34,1.72,0.0,4.0
2019,1,0.0,0.0,1.0
10087,44,0.97,2.0,0.0
2017,6,0.0,0.0,1.0
46424,145,0.0,0.0,99.0
10085,47,0.0,0.0,11.0
18155,66,0.5800000000000001,0.0,109.75
8070,24,0.8200000000000001,0.0,0.0
18155,66,4.9,3.0,6.0
2019,11,0.0,0.0,8.0
24226,73,0.0,0.0,16.0
2017,7,0.0,0.0,1.0
4039,9,0.0,0.0,3.0
2018,1,0.16,0.0,0.0
28261,88,0.24,0.0,16.0
38352,116,25.4,17.0,8.92
4035,8,0.0,0.0,3.0
48444,152,118.13,148.92,82.0
18155,66,21.01,26.0,8.0
48444,152,441.08,469.08,150.0
48444,152,78.87,78.92,135.0
4034,13,0.0,0.0,4.0
12103,49,0.0,0.0,9.0
18166,62,0.0,0.0,13.0
32299,107,0.0,0.0,33.0
2019,3,0.0,0.0,2.0
8076,11,0.0,0.0,5.0
2019,3,0.0,0.0,2.0
2019,3,0.0,0.0,2.0
18168,55,1.46,0.0,5.0
6058,9,0.0,0.0,8.92
16148,60,0.0,0.0,12.0
22206,71,0.0,0.0,21.0
34314,116,0.96,0.0,19.0
22201,71,1.97,0.0,13.0
24218,72,1.87,0.0,8.0
22207,63,0.0,0.0,17.0
6054,14,0.0,0.0,4.0
2019,4,0.0,0.0,1.0
4034,14,0.0,0.0,2.0
32299,110,0.0,0.0,54.0
36327,124,9.19,4.92,22.92
2018,2,0.34,0.0,0.0
36326,111,0.0,0.0,170.0
18155,66,0.57,0.0,31.0
40366,131,0.72,0.0,33.0
8072,33,0.0,0.0,4.0
6060,19,0.0,0.0,4.0
6052,19,0.0,0.0,3.0
42388,140,0.0,0.0,51.58
14121,52,4.1000000000000005,3.0,38.0
10096,28,0.0,0.0,14.0
12115,39,0.0,0.0,15.0
2017,7,0.0,0.0,1.0
36326,118,4.55,0.0,53.0
4039,17,0.0,0.0,2.0
18172,52,0.0,0.0,9.96
4036,10,0.0,0.0,2.0
22207,71,0.0,0.0,10.0
30277,96,3.13,1.0,59.0
8069,35,1.52,1.0,0.0
40376,118,0.66,0.92,142.0
34309,110,0.0,0.0,31.0
2017,9,0.0,0.0,0.0
48444,152,0.0,0.0,290.0
4040,12,0.0,0.0,2.0
4034,14,0.0,0.0,6.0
4034,14,0.0,0.0,2.92
6056,23,0.25,0.0,2.0
16148,49,0.24,0.0,11.0
32290,114,0.0,0.0,38.0
40367,133,7.31,5.0,92.0
14121,51,0.0,0.0,8.0
4035,10,0.0,0.0,2.0
2017,12,0.0,0.0,1.0
6051,29,0.0,0.0,11.0
48444,152,22.23,22.0,96.92
2017,8,0.0,0.0,1.0
12102,53,0.4,0.0,4.0
2017,12,0.84,0.0,0.0
16138,66,3.83,2.0,2.0
10088,30,1.01,1.0,1.0
6051,24,0.0,0.0,33.0
2020,1,0.0,0.0,1.0
18163,63,0.8,0.0,7.0
22194,87,7.95,8.0,1.0
48444,152,23.16,22.17,921.0
6052,20,0.0,0.0,3.0
2019,5,0.0,0.0,1.0
6051,32,0.0,0.0,5.0
6052,25,0.0,0.0,4.0
16143,52,0.0,0.0,20.0
6053,18,0.0,0.0,4.0
4038,16,0.0,0.0,3.0
28254,94,0.08,0.0,20.0
10094,25,0.0,0.0,7.0
10087,27,0.0,0.0,9.0
44404,140,0.0,0.0,139.0
18159,53,0.0,0.0,19.0
18155,66,0.0,0.0,107.0
30272,98,0.08,0.0,21.0
46424,149,0.0,0.0,70.0
6052,18,0.0,0.0,3.0
2019,2,0.0,0.0,1.0
44406,138,0.0,0.0,124.92
6051,25,0.0,0.0,6.0
18155,66,0.0,0.0,28.0
14125,45,0.0,0.0,14.0
6054,13,0.0,0.0,3.0
48444,152,2.9600000000000004,3.0,461.92
2019,5,0.0,0.0,1.0
48444,152,988.47,986.6800000000001,867.0
4034,19,0.0,0.0,3.0
4034,16,0.0,0.0,4.0
2018,2,0.0,0.0,1.0
12106,48,0.0,0.0,15.0
10089,25,0.0,0.0,6.0
2019,9,0.0,0.0,2.0
8072,25,0.0,0.0,6.0
6055,30,0.0,0.0,2.58
8073,23,0.0,0.0,4.0
34316,106,0.0,0.0,34.0
2017,8,0.0,0.0,1.0
18155,66,1.96,0.0,14.92
2017,8,0.0,0.0,1.0
8072,22,0.32,1.0,1.0
46427,145,745.99,744.11,655.59
2020,3,0.0,0.0,1.0
2017,8,0.0,0.0,1.0
6055,29,0.0,0.0,4.0
4034,20,0.0,0.0,3.0
2017,6,0.0,0.0,2.0
8078,25,0.0,0.0,6.0
4034,19,0.0,0.0,1.0
6055,12,0.0,0.0,4.0
48444,152,67.83,69.84,131.75
48444,152,597.14,625.6,102.0
44404,142,30.89,17.0,0.0
48444,152,17.13,15.0,0.0
48444,152,32.35,33.0,0.0
34309,108,9.15,5.0,0.0
26239,78,0.0,0.0,32.0
6057,25,0.0,0.0,3.0
14129,56,0.16,0.0,5.0
2019,11,0.0,0.0,1.0
14126,58,3.9299999999999997,4.0,6.0
6051,24,0.0,0.0,0.0
6054,17,0.0,0.0,4.0
34319,94,0.32,1.0,54.0
12102,51,0.0,0.0,12.0
12115,22,0.0,0.0,7.0
2017,7,0.0,0.0,1.0
4038,7,0.0,0.0,4.0
2017,6,0.0,0.0,1.0
42392,133,0.0,0.0,71.0
44408,149,0.0,0.0,55.0
30276,97,2.88,3.0,25.0
14124,38,0.91,0.0,7.0
2017,6,0.0,0.0,3.0
16137,65,0.0,0.0,15.0
48444,152,434.46000000000004,427.0,317.92
14130,44,0.24,0.25,6.0
4035,10,0.0,0.0,2.0
42387,130,0.0,0.0,275.0
16144,45,0.0,0.0,9.0
4034,22,0.0,0.0,3.0
40374,121,6.99,10.0,0.0
2017,6,0.0,0.0,1.0
6055,18,0.0,0.0,3.0
2017,6,0.0,0.0,1.0
6051,23,0.24,0.0,0.0
4034,14,0.0,0.0,2.0
48444,152,99.65,103.0,94.0
30275,103,3.7,2.0,2.0
2017,12,0.0,0.0,1.0
18168,50,0.82,1.0,7.0
2017,10,0.0,0.0,1.0
12104,43,0.32,0.0,7.0
48444,152,148.04,145.0,61.0
6056,17,0.0,0.0,4.0
12114,34,1.0,0.0,0.0
28266,75,0.33,0.0,45.0
8072,17,7.5,11.0,0.0
2017,9,1.0,0.0,0.0
2017,12,0.0,0.0,1.0
12111,36,0.0,0.0,10.0
8072,18,0.0,0.0,5.0
2017,11,0.17,0.0,0.0
2019,4,0.0,0.0,1.0
34319,99,1.63,1.0,29.0
14121,50,0.9700000000000001,1.0,3.0
20176,62,0.64,0.0,6.92
16138,66,1.05,0.0,0.0
2017,11,0.0,0.0,1.0
2019,2,0.0,0.0,0.0
4034,21,0.0,0.0,5.0
48444,152,0.0,0.0,224.0
8075,6,0.0,0.0,6.0
2017,7,0.0,0.0,1.0
16138,58,1.8599999999999999,2.0,0.0
26237,80,3.73,2.0,0.0
2017,6,0.08,0.0,0.0
16146,46,1.53,0.0,0.0
48444,152,77.52,49.83,3.0
4036,9,0.0,0.0,2.0
14120,53,1.7000000000000002,1.0,0.0
20180,79,0.0,0.0,18.92
6052,19,0.0,0.0,4.0
28266,93,30.36,36.0,68.0
2020,1,0.0,0.0,4.0
48444,152,59.97,56.0,1384.0
2017,11,0.0,0.0,1.0
14121,52,15.75,8.25,0.0
4034,13,11.25,6.0,0.0
4036,17,0.08,0.0,1.0
22212,60,0.0,0.0,19.0
8077,22,0.0,0.0,10.0
4035,14,0.0,0.0,2.0
44405,134,8.05,8.0,73.0
2017,9,0.0,0.0,1.0
18168,66,0.0,0.0,12.0
6053,14,0.0,0.0,3.0
40373,127,0.81,2.0,56.0
2017,10,0.0,0.0,1.0
6052,23,0.4,0.0,0.0
8070,26,0.72,0.0,0.0
18155,66,3.75,3.0,0.0
8075,15,0.0,0.0,11.75
10085,40,0.0,0.0,11.0
12104,49,0.0,0.0,7.0
8068,38,0.0,0.0,8.0
2019,7,0.0,0.0,1.0
44406,138,25.13,13.83,85.0
8068,38,0.9099999999999999,0.0,1.0
46425,148,6.13,4.0,20.0
38349,129,5.36,2.0,18.0
38350,125,0.0,0.0,49.0
32296,116,5.53,7.0,7.0
10089,36,0.0,0.0,7.0
34313,116,0.0,0.0,28.67
30283,90,0.0,0.0,19.0
2017,12,0.0,0.0,2.0
12104,46,0.0,0.0,39.0
22207,66,0.0,0.0,26.0
12105,48,1.13,0.0,7.0
46425,150,1.6099999999999999,0.0,52.0
2019,5,0.0,0.0,1.0
4036,3,0.0,0.0,1.5
22211,72,0.0,0.0,44.0
2020,9,0.0,0.0,1.0
8068,33,0.0,0.0,7.0
2018,1,0.0,1.0,0.0
8077,27,0.0,0.0,5.0
12109,50,0.0,0.0,9.0
2017,12,0.0,0.0,1.0
2017,12,0.0,-0.75,0.0
18163,65,0.0,0.0,14.0
48444,152,522.71,549.76,410.0
2017,12,0.0,0.0,1.0
30274,99,3.3200000000000003,2.0,11.0
24212,72,0.0,0.0,60.0
28255,76,0.0,0.0,34.0
2017,7,0.0,0.0,1.0
48444,152,31.93,26.83,1050.83
2019,1,0.0,0.0,1.0
2019,4,0.0,0.0,1.0
4034,15,0.0,0.0,2.0
8074,27,0.0,0.0,4.0
28257,97,0.0,0.0,24.0
8069,30,0.0,0.0,11.0
28261,93,0.0,0.0,26.0
8068,30,0.0,0.0,23.0
6059,17,0.0,0.0,4.0
38353,118,0.0,1.0,38.0
44405,142,0.0,0.0,115.0
6053,19,0.0,0.0,4.0
44410,139,2.62,2.0,275.0
20187,69,1.3900000000000001,1.0,8.0
40373,128,7.33,9.0,27.0
10095,32,0.8800000000000001,0.0,1.0
16155,46,0.0,0.0,19.0
2019,3,0.0,0.0,2.0
2019,3,0.0,0.0,3.0
38349,135,15.610000000000001,15.0,172.5
30275,107,1.31,0.0,24.83
2019,11,0.0,0.0,1.0
14129,39,0.97,0.0,4.0
8074,19,0.0,0.0,4.0
38353,113,12.790000000000001,9.0,3.0
34319,98,0.0,0.0,74.0
22201,97,2.51,2.0,17.0
12114,42,0.0,0.0,11.0
2017,8,0.0,0.0,2.0
8068,31,0.0,0.0,5.0
42390,130,0.0,0.0,38.0
6054,24,0.0,0.0,3.0
8072,22,0.34,0.0,4.0
4040,16,0.0,0.0,7.0
12110,27,0.0,0.0,6.0
20187,44,0.0,0.0,19.0
12112,50,0.0,0.0,8.0
6052,16,0.0,0.0,3.0
2019,7,0.0,0.0,1.0
4036,14,0.0,0.0,2.0
2018,1,0.0,0.0,1.0
2019,8,0.0,0.0,3.0
